Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
fffe32003900300039003900,2008-10-22,Female,Product,No,4.0,8.0,8.0,0.74
fffe31003100330033003800,2008-01-14,Female,Service,No,3.0,5.0,5.1,0.36
fffe31003200360033003800,2008-07-14,Female,Service,Yes,2.0,5.0,6.6,
fffe32003400350034003200,2008-09-22,Female,Service,No,1.0,3.0,3.2,0.27
fffe33003200360037003600,2008-05-06,Male,Service,Yes,2.0,4.0,8.2,0.69
fffe31003000380038003600,2008-01-22,Male,Service,Yes,2.0,3.0,5.4,0.34
fffe31003300340034003300,2008-10-10,Female,Service,Yes,2.0,3.0,5.0,
fffe31003400360032003900,2008-09-27,Male,Product,Yes,2.0,5.0,6.3,0.56
fffe31003900310032003000,2008-01-28,Male,Service,Yes,2.0,2.0,2.9,0.23
fffe32003300300036003500,2008-02-12,Female,Product,Yes,1.0,3.0,5.3,0.37
fffe3100390038003600,2008-12-07,Female,Product,Yes,2.0,2.0,4.0,0.18
fffe31003000330038003200,2008-02-14,Female,Service,Yes,1.0,2.0,2.7,0.18
fffe31003000340037003700,2008-03-10,Female,Service,Yes,3.0,5.0,5.5,0.38
fffe32003400320039003200,2008-02-11,Male,Service,Yes,1.0,2.0,3.4,0.24
fffe33003000340038003400,2008-09-10,Female,Service,Yes,0.0,1.0,0.3,0.04
fffe33003200390030003100,2008-09-15,Female,Service,Yes,3.0,6.0,6.7,0.44
fffe3900320039003400,2008-10-17,Male,Product,No,2.0,6.0,6.4,0.6
fffe3200380036003500,2008-11-18,Male,Service,Yes,4.0,8.0,8.2,
fffe31003500340038003800,2008-02-29,Female,Service,Yes,3.0,4.0,4.4,
fffe33003300360034003300,2008-04-09,Male,Product,Yes,1.0,3.0,6.7,0.44
fffe31003000330036003800,2008-09-21,Male,Service,No,3.0,8.0,7.9,0.71
fffe32003600320033003400,2008-03-09,Male,Service,Yes,1.0,4.0,4.5,0.32
fffe33003000350030003400,2008-01-30,Female,Service,Yes,3.0,5.0,3.9,0.33
fffe360030003500,2008-08-09,Male,Service,Yes,2.0,3.0,3.4,0.25
fffe33003000370032003100,2008-10-12,Female,Product,No,2.0,4.0,3.5,0.28
fffe31003700300034003500,2008-03-03,Male,Product,Yes,2.0,4.0,5.5,0.41
fffe31003900300034003100,2008-12-28,Male,Product,Yes,2.0,4.0,6.4,
fffe32003100360038003900,2008-07-25,Male,Product,Yes,3.0,5.0,5.6,0.35
fffe31003000330035003100,2008-06-04,Female,Service,No,1.0,3.0,4.4,0.29
fffe31003800380033003000,2008-06-07,Male,Product,Yes,4.0,7.0,7.1,0.69
fffe33003100380031003600,2008-01-21,Male,Service,No,2.0,6.0,8.3,0.67
fffe31003400350030003800,2008-07-23,Female,Service,No,1.0,1.0,2.6,0.09
fffe32003800320039003600,2008-12-05,Female,Product,No,4.0,7.0,8.1,0.63
fffe32003500390038003100,2008-02-11,Female,Product,Yes,1.0,2.0,5.2,0.37
fffe32003200300038003000,2008-09-03,Female,Service,No,3.0,5.0,7.1,0.66
fffe32003600330039003500,2008-08-04,Male,Service,No,3.0,6.0,7.2,0.54
fffe3500320037003500,2008-10-29,Male,Service,Yes,2.0,4.0,4.2,
fffe31003300340032003300,2008-03-04,Male,Product,No,2.0,,5.3,0.41
fffe3100310037003600,2008-09-24,Female,Service,Yes,1.0,1.0,0.6,0.0
fffe31003800370034003400,2008-08-21,Female,Service,No,3.0,6.0,5.6,0.51
fffe33003300310039003100,2008-04-23,Male,Product,Yes,0.0,1.0,4.4,0.24
fffe31003300340035003600,2008-06-25,Male,Service,Yes,0.0,1.0,0.6,0.04
fffe3300320033003100,2008-11-28,Male,Product,Yes,3.0,6.0,4.9,0.4
fffe31003000330038003500,2008-08-06,Female,Product,No,1.0,,2.5,0.13
fffe32003900360039003100,2008-05-04,Male,Product,Yes,3.0,7.0,7.4,0.67
fffe31003400320034003000,2008-09-18,Male,Product,No,2.0,,,0.49
fffe31003100310030003400,2008-08-21,Male,Service,Yes,2.0,2.0,4.6,
fffe31003300370032003900,2008-09-21,Female,Product,No,2.0,4.0,,0.54
fffe31003700340031003600,2008-03-30,Female,Product,Yes,3.0,6.0,7.3,0.59
fffe3900330031003600,2008-11-06,Male,Product,Yes,1.0,2.0,3.9,
fffe3400340038003600,2008-03-02,Male,Product,No,1.0,4.0,5.5,
fffe31003700350039003200,2008-08-27,Female,Service,No,2.0,4.0,,0.48
fffe3800370031003200,2008-05-06,Male,Service,Yes,1.0,2.0,3.6,0.26
fffe33003400350031003000,2008-12-09,Male,Service,No,3.0,9.0,10.0,0.95
fffe33003100350035003100,2008-07-15,Male,Product,No,2.0,3.0,6.4,0.42
fffe32003000330033003400,2008-02-20,Female,Product,Yes,2.0,5.0,6.3,0.41
fffe32003400390034003400,2008-03-31,Male,Product,Yes,0.0,1.0,4.1,0.34
fffe3900370037003800,2008-06-18,Male,Product,No,2.0,5.0,6.6,0.6
fffe33003000300033003500,2008-05-18,Male,Product,Yes,2.0,4.0,4.1,0.22
fffe3100300031003300,2008-10-30,Female,Service,Yes,3.0,5.0,5.1,0.45
fffe3400300034003300,2008-05-09,Male,Product,Yes,1.0,2.0,,0.25
fffe3800300033003500,2008-01-11,Male,Product,Yes,3.0,5.0,4.5,0.39
fffe32003400370038003400,2008-11-24,Female,Service,Yes,3.0,4.0,6.1,0.4
fffe31003400350035003600,2008-08-24,Female,Service,Yes,1.0,,5.7,0.45
fffe31003800370030003200,2008-12-17,Male,Service,No,2.0,6.0,6.8,0.6
fffe3900300038003000,2008-09-24,Female,Service,Yes,3.0,8.0,7.9,0.78
fffe32003400300034003500,2008-05-26,Male,Service,No,3.0,7.0,7.8,0.63
fffe3700310031003600,2008-06-13,Female,Service,No,2.0,,4.8,0.35
fffe33003200360031003300,2008-07-14,Male,Service,No,1.0,2.0,3.9,0.32
fffe32003100320034003100,2008-07-16,Female,Service,Yes,4.0,8.0,6.8,0.67
fffe32003200370037003700,2008-09-16,Female,Service,Yes,0.0,1.0,0.6,0.03
fffe33003100390035003200,2008-02-26,Male,Service,No,2.0,3.0,5.9,0.47
fffe33003300320031003300,2008-11-18,Male,Service,No,4.0,6.0,7.8,0.6
fffe3200320039003400,2008-09-14,Male,Service,Yes,2.0,4.0,5.7,0.43
fffe3900330037003600,2008-02-20,Female,Service,Yes,2.0,3.0,3.4,
fffe31003800390039003200,2008-03-10,Male,Product,Yes,0.0,1.0,,
fffe3800370039003400,2008-08-15,Male,Product,Yes,1.0,2.0,1.1,0.09
fffe3400320039003100,2008-09-02,Male,Product,Yes,4.0,7.0,6.1,0.55
fffe33003000320039003500,2008-02-04,Female,Service,Yes,3.0,5.0,6.2,0.4
fffe31003800370032003300,2008-08-15,Female,Product,No,1.0,2.0,3.2,0.14
fffe33003000310035003500,2008-09-17,Male,Service,Yes,2.0,4.0,5.1,0.47
fffe32003900300032003900,2008-06-15,Male,Service,No,3.0,7.0,5.9,0.53
fffe31003700300038003300,2008-09-12,Female,Service,No,1.0,3.0,4.7,0.41
fffe31003700330037003200,2008-07-05,Male,Product,Yes,2.0,3.0,5.1,0.41
fffe31003000340038003100,2008-09-17,Male,Service,No,4.0,7.0,7.9,0.7
fffe31003200350037003500,2008-10-01,Female,Service,No,3.0,6.0,7.1,0.57
fffe3400340035003000,2008-01-24,Male,Service,No,2.0,4.0,5.9,0.57
fffe32003300350032003200,2008-09-07,Male,Service,No,1.0,3.0,6.0,0.52
fffe3500360033003500,2008-09-11,Female,Service,Yes,1.0,2.0,4.5,0.34
fffe3300360037003300,2008-07-24,Female,Service,No,1.0,2.0,6.2,0.49
fffe32003400390033003500,2008-09-17,Female,Product,No,2.0,4.0,6.2,0.61
fffe31003500370034003000,2008-02-26,Female,Service,No,3.0,7.0,,0.71
fffe31003300350032003800,2008-01-31,Male,Service,No,3.0,5.0,7.4,0.65
fffe31003100350034003900,2008-08-25,Female,Product,No,4.0,6.0,5.7,0.55
fffe31003700,2008-12-16,Male,Service,Yes,0.0,1.0,1.7,0.12
fffe31003600390038003000,2008-01-03,Male,Service,No,4.0,6.0,6.5,0.61
fffe31003800330033003100,2008-08-26,Female,Product,No,0.0,1.0,0.2,0.0
fffe31003000340033003100,2008-07-24,Male,Service,No,3.0,6.0,8.8,0.9
fffe3200330031003900,2008-10-09,Male,Product,No,2.0,3.0,5.1,0.35
fffe31003800300031003500,2008-07-20,Female,Product,Yes,2.0,3.0,3.6,0.24
fffe3500380034003900,2008-11-18,Female,Product,Yes,1.0,3.0,6.0,
fffe33003200370030003200,2008-03-12,Female,Service,Yes,4.0,6.0,6.3,0.56
fffe32003700370030003500,2008-10-12,Male,Product,No,4.0,7.0,7.5,0.62
fffe31003900360034003200,2008-05-07,Female,Service,Yes,1.0,3.0,5.5,0.44
fffe32003300330033003600,2008-01-09,Female,Service,Yes,2.0,4.0,6.0,0.4
fffe3900370034003500,2008-11-07,Male,Product,Yes,2.0,5.0,9.7,0.81
fffe31003200370036003900,2008-07-20,Female,Service,No,3.0,6.0,5.1,0.4
fffe31003200350032003600,2008-12-09,Male,Service,No,3.0,7.0,6.7,0.62
fffe32003100340037003100,2008-08-06,Female,Service,Yes,1.0,3.0,4.4,0.3
fffe3200380031003600,2008-09-10,Male,Service,No,4.0,6.0,7.2,0.67
fffe32003900390033003100,2008-01-14,Female,Service,Yes,2.0,6.0,6.9,0.53
fffe31003200390035003400,2008-01-24,Female,Service,Yes,2.0,3.0,4.3,0.34
fffe3900330038003200,2008-06-07,Female,Service,Yes,0.0,1.0,0.0,0.0
fffe32003400380035003300,2008-11-21,Female,Service,Yes,2.0,3.0,4.5,0.3
fffe32003400370039003100,2008-02-01,Male,Service,No,3.0,6.0,6.8,0.52
fffe33003000370037003700,2008-02-17,Male,Product,No,4.0,7.0,8.3,0.78
fffe32003900370036003900,2008-01-04,Male,Service,Yes,2.0,4.0,2.9,0.16
fffe32003100370039003400,2008-02-16,Male,Product,Yes,2.0,4.0,5.5,0.35
fffe3300320030003600,2008-04-24,Female,Service,No,2.0,6.0,6.8,0.54
fffe3400310035003900,2008-02-02,Male,Product,Yes,4.0,6.0,6.6,0.63
fffe32003900370034003400,2008-10-20,Female,Service,Yes,3.0,5.0,6.0,0.53
fffe31003300390032003000,2008-06-01,Female,Service,No,1.0,2.0,,0.14
fffe33003100360036003000,2008-04-10,Female,Service,No,3.0,5.0,6.3,0.62
fffe32003700370035003800,2008-09-01,Female,Product,No,2.0,5.0,5.6,0.35
fffe33003100350038003200,2008-12-09,Female,Service,No,1.0,3.0,5.5,0.46
fffe32003500300035003800,2008-07-15,Male,Service,No,2.0,4.0,5.2,0.47
fffe3200310030003400,2008-06-09,Male,Product,No,3.0,8.0,9.4,0.79
fffe33003300390031003800,2008-03-03,Female,Service,Yes,2.0,3.0,5.7,0.33
fffe32003100380031003500,2008-10-28,Male,Service,No,4.0,7.0,7.0,0.67
fffe33003000310035003100,2008-05-11,Male,Service,Yes,1.0,3.0,5.4,0.3
fffe33003100370034003200,2008-10-12,Female,Product,Yes,3.0,5.0,5.9,0.37
fffe31003600300030003900,2008-07-15,Male,Service,Yes,3.0,7.0,7.5,0.69
fffe31003100380034003600,2008-08-29,Female,Service,Yes,2.0,2.0,2.5,0.13
fffe31003400380039003900,2008-09-05,Male,Product,No,4.0,6.0,6.5,0.57
fffe32003200320038003100,2008-01-04,Female,Service,Yes,1.0,,5.5,0.39
fffe31003600380038003400,2008-08-17,Female,Service,Yes,2.0,5.0,4.7,0.38
fffe32003000350032003700,2008-08-03,Female,Service,Yes,3.0,7.0,7.6,0.68
fffe32003700330030003600,2008-08-23,Male,Service,Yes,4.0,8.0,7.8,0.63
fffe3500380036003900,2008-07-31,Female,Service,Yes,2.0,5.0,6.5,0.6
fffe31003400300039003000,2008-03-16,Female,Service,No,1.0,3.0,5.5,0.5
fffe32003700370034003200,2008-11-22,Female,Service,No,2.0,4.0,6.3,0.39
fffe3100390037003600,2008-07-17,Male,Service,Yes,0.0,1.0,2.3,
fffe32003300310035003300,2008-07-16,Male,Service,No,0.0,1.0,2.3,0.14
fffe3500360032003800,2008-05-19,Male,Service,No,3.0,6.0,7.0,
fffe31003600300039003800,2008-02-18,Male,Service,Yes,1.0,,2.3,0.19
fffe3300380032003800,2008-04-11,Male,Service,Yes,1.0,2.0,3.4,0.2
fffe32003100380039003300,2008-09-12,Female,Service,No,3.0,6.0,7.7,0.61
fffe33003400390039003800,2008-08-22,Female,Service,No,3.0,6.0,7.9,0.58
fffe3900380037003400,2008-01-09,Male,Service,Yes,2.0,5.0,,0.32
fffe3400390039003100,2008-10-09,Male,Service,No,1.0,2.0,2.1,0.05
fffe31003700370030003500,2008-09-16,Female,Product,Yes,0.0,1.0,2.0,0.16
fffe33003400360039003400,2008-03-05,Male,Service,Yes,3.0,5.0,6.5,0.63
fffe3700320035003100,2008-08-11,Female,Service,No,3.0,6.0,,0.6
fffe3200360037003100,2008-08-21,Female,Service,No,2.0,3.0,3.1,0.26
fffe31003300380038003700,2008-05-04,Female,Service,Yes,2.0,4.0,5.5,0.45
fffe32003500350030003200,2008-05-04,Male,Service,Yes,1.0,4.0,5.6,0.5
fffe3200380031003900,2008-02-19,Male,Service,No,3.0,7.0,6.0,0.57
fffe32003800360031003800,2008-10-06,Female,Service,Yes,3.0,8.0,10.0,0.91
fffe31003100350038003000,2008-10-17,Male,Service,Yes,1.0,2.0,1.5,0.11
fffe31003100300035003100,2008-04-30,Male,Product,Yes,2.0,4.0,4.9,0.33
fffe32003500380038003300,2008-05-01,Male,Product,Yes,0.0,2.0,3.9,0.18
fffe32003800360033003200,2008-12-12,Female,Service,No,5.0,10.0,8.8,0.95
fffe33003400370037003800,2008-03-22,Female,Product,No,3.0,6.0,6.9,0.46
fffe31003100380039003900,2008-08-07,Male,Service,No,2.0,4.0,5.7,0.48
fffe340039003500,2008-02-26,Female,Service,Yes,2.0,4.0,6.0,
fffe33003400330033003600,2008-03-01,Male,Service,No,3.0,5.0,6.1,0.42
fffe32003600370033003000,2008-04-21,Female,Service,Yes,2.0,4.0,5.3,0.5
fffe32003500370030003500,2008-10-27,Female,Service,No,1.0,5.0,7.5,0.56
fffe33003400360035003900,2008-02-05,Male,Service,No,0.0,1.0,2.0,0.05
fffe32003800390035003000,2008-04-04,Female,Service,Yes,1.0,4.0,5.9,0.41
fffe31003900350037003500,2008-03-27,Male,Service,Yes,3.0,5.0,4.8,0.41
fffe3100330030003100,2008-01-05,Male,Service,Yes,0.0,1.0,5.1,0.29
fffe32003800340036003700,2008-08-30,Male,Service,No,3.0,6.0,6.8,0.56
fffe32003700320035003800,2008-08-11,Male,Product,No,4.0,7.0,8.4,0.73
fffe3400340032003200,2008-08-24,Female,Product,Yes,1.0,3.0,5.6,0.37
fffe33003100350033003000,2008-07-22,Female,Service,No,2.0,4.0,3.6,0.3
fffe33003200330036003400,2008-04-08,Male,Service,Yes,1.0,1.0,3.4,0.22
fffe31003700370034003400,2008-03-26,Male,Product,No,4.0,7.0,7.6,0.6
fffe31003000300030003200,2008-07-12,Male,Service,No,2.0,6.0,6.7,0.63
fffe31003700360035003800,2008-05-16,Male,Product,No,2.0,7.0,8.8,0.71
fffe31003200320032003900,2008-11-09,Female,Service,Yes,2.0,4.0,5.8,0.43
fffe32003900360033003500,2008-09-14,Male,Service,Yes,2.0,4.0,5.9,0.36
fffe3100370034003900,2008-05-04,Male,Product,Yes,2.0,3.0,5.1,0.37
fffe33003000360037003200,2008-09-18,Female,Product,No,3.0,5.0,5.8,0.36
fffe3700330038003500,2008-12-25,Female,Service,No,1.0,3.0,5.7,0.37
fffe31003400330032003400,2008-04-10,Female,Service,No,1.0,,5.3,0.46
fffe31003200300031003900,2008-06-02,Male,Service,Yes,1.0,,2.7,0.07
fffe3800380036003600,2008-12-12,Female,Service,Yes,1.0,2.0,1.5,
fffe3500310035003700,2008-07-03,Male,Service,Yes,1.0,2.0,2.9,0.24
fffe31003700320036003200,2008-04-11,Female,Product,Yes,3.0,,6.4,0.41
fffe31003800340035003000,2008-01-04,Female,Service,Yes,3.0,7.0,,0.68
fffe33003100380035003200,2008-09-29,Female,Service,No,1.0,4.0,5.5,0.35
fffe3700310039003600,2008-01-09,Male,Product,Yes,2.0,3.0,5.4,0.36
fffe3200360031003100,2008-09-28,Male,Product,No,1.0,3.0,6.1,0.37
fffe32003500380033003100,2008-08-01,Female,Service,Yes,3.0,6.0,5.2,0.48
fffe31003300350039003200,2008-06-22,Female,Product,Yes,2.0,4.0,,
fffe32003800370034003700,2008-02-28,Male,Service,No,3.0,6.0,8.5,0.67
fffe32003200320035003100,2008-08-01,Female,Product,No,3.0,7.0,7.0,0.67
fffe3700300032003600,2008-03-28,Male,Service,No,3.0,5.0,,0.61
fffe32003200350036003300,2008-04-22,Female,Product,No,2.0,5.0,6.8,0.51
fffe33003100350034003000,2008-09-13,Male,Service,Yes,2.0,5.0,5.8,0.36
fffe32003200370037003000,2008-01-05,Female,Service,Yes,3.0,6.0,7.3,0.65
fffe33003000300030003500,2008-06-26,Male,Product,Yes,2.0,3.0,6.3,0.44
fffe3200320032003800,2008-11-23,Female,Service,Yes,3.0,5.0,6.8,0.47
fffe3700310030003600,2008-08-04,Female,Service,No,3.0,7.0,7.7,0.68
fffe32003900380037003400,2008-10-30,Male,Service,No,4.0,7.0,8.1,0.67
fffe350033003300,2008-11-02,Female,Service,Yes,1.0,3.0,4.2,0.34
fffe3200310035003700,2008-03-07,Male,Product,No,5.0,9.0,7.8,0.79
fffe31003500340031003900,2008-08-31,Male,Service,Yes,3.0,6.0,7.5,0.57
fffe31003200360032003400,2008-10-02,Female,Product,No,2.0,7.0,9.0,0.73
fffe33003400370035003900,2008-06-11,Male,Service,Yes,2.0,6.0,6.4,0.55
fffe3700370037003500,2008-10-09,Female,Product,Yes,3.0,6.0,5.0,0.41
fffe31003200300030003500,2008-08-30,Female,Product,No,1.0,2.0,4.2,0.28
fffe32003400360035003300,2008-08-24,Female,Service,No,3.0,6.0,6.7,0.47
fffe31003100300036003200,2008-09-07,Male,Service,Yes,2.0,2.0,,0.22
fffe31003500340035003200,2008-09-25,Male,Product,No,3.0,5.0,7.5,0.59
fffe32003500370033003800,2008-03-29,Male,Service,Yes,0.0,1.0,4.8,0.29
fffe33003100340033003900,2008-12-08,Female,Product,Yes,4.0,8.0,9.6,0.86
fffe3200360036003500,2008-05-25,Female,Product,No,3.0,7.0,8.3,0.72
fffe32003700370032003300,2008-07-05,Female,Product,No,1.0,3.0,5.6,0.52
fffe3100300036003000,2008-08-24,Female,Service,Yes,2.0,3.0,5.3,0.3
fffe32003600360039003800,2008-09-30,Male,Service,No,1.0,2.0,5.3,0.29
fffe33003400300032003400,2008-08-12,Male,Product,Yes,2.0,5.0,6.9,0.62
fffe33003200300035003100,2008-02-10,Male,Product,No,4.0,7.0,8.2,0.62
fffe33003000300036003600,2008-09-01,Male,Product,No,2.0,4.0,5.8,0.49
fffe3400320033003200,2008-01-11,Male,Product,No,2.0,2.0,4.1,0.23
fffe3700380039003600,2008-11-24,Female,Service,No,0.0,,2.9,0.19
fffe3200350035003200,2008-08-07,Male,Service,No,2.0,,5.6,0.46
fffe31003900370038003300,2008-09-09,Female,Product,No,3.0,6.0,6.2,0.52
fffe31003200350035003200,2008-06-05,Female,Service,Yes,0.0,1.0,,
fffe32003400370031003200,2008-09-16,Male,Service,Yes,3.0,5.0,4.2,0.32
fffe31003700360031003700,2008-08-07,Female,Service,Yes,0.0,1.0,1.9,0.12
fffe32003900360036003100,2008-11-08,Female,Product,No,3.0,6.0,8.1,0.68
fffe33003300380036003800,2008-03-26,Female,Service,Yes,2.0,4.0,6.8,0.47
fffe33003300320038003200,2008-12-11,Male,Product,Yes,2.0,6.0,6.7,0.6
fffe33003100350037003600,2008-03-01,Female,Service,Yes,2.0,5.0,5.4,0.44
fffe32003400370033003500,2008-01-26,Male,Service,Yes,3.0,4.0,6.8,0.49
fffe31003400310033003500,2008-10-27,Female,Product,No,2.0,,6.9,0.55
fffe32003300330036003800,2008-08-29,Female,Service,No,1.0,4.0,6.9,0.51
fffe3900300039003100,2008-11-24,Male,Product,Yes,1.0,3.0,5.9,
fffe3700390038003200,2008-12-16,Female,Service,No,4.0,,9.3,0.76
fffe31003900350031003900,2008-11-10,Male,Product,Yes,3.0,5.0,6.3,
fffe33003300320033003100,2008-10-19,Female,Service,Yes,3.0,5.0,7.5,0.6
fffe310030003700,2008-02-23,Male,Product,Yes,2.0,5.0,5.5,0.33
fffe31003700300033003800,2008-09-28,Female,Service,Yes,1.0,3.0,6.0,
fffe3700390038003700,2008-06-24,Male,Service,No,3.0,6.0,7.1,0.61
fffe3400300037003300,2008-01-22,Female,Service,No,4.0,9.0,7.0,0.7
fffe33003100390038003100,2008-02-28,Male,Service,No,2.0,6.0,8.4,0.7
fffe31003200330039003900,2008-10-17,Female,Service,Yes,3.0,4.0,7.0,0.48
fffe3300340034003000,2008-10-12,Male,Service,No,3.0,5.0,7.0,0.52
fffe32003000310035003700,2008-12-22,Male,Service,Yes,4.0,6.0,6.7,0.63
fffe32003200390037003800,2008-07-16,Female,Service,No,1.0,3.0,5.5,0.47
fffe3300380033003600,2008-07-24,Female,Product,No,2.0,4.0,7.2,0.49
fffe31003100320036003100,2008-08-06,Male,Product,No,2.0,5.0,,0.55
fffe3100300033003900,2008-03-22,Male,Product,No,4.0,7.0,6.9,0.58
fffe32003400380037003400,2008-05-31,Female,Service,No,3.0,4.0,5.6,0.5
fffe3100310038003300,2008-11-02,Male,Product,No,2.0,5.0,7.3,0.53
fffe32003900310035003300,2008-11-14,Female,Service,No,4.0,8.0,8.9,0.79
fffe32003200340036003200,2008-10-19,Female,Service,Yes,3.0,6.0,4.3,0.36
fffe3900310033003000,2008-05-14,Male,Service,Yes,2.0,5.0,,
fffe3500310034003300,2008-08-12,Female,Product,Yes,2.0,3.0,5.8,0.35
fffe32003200320039003000,2008-04-02,Male,Service,No,2.0,5.0,7.9,0.67
fffe31003200300034003300,2008-07-10,Female,Service,Yes,2.0,3.0,3.5,0.14
fffe33003200330036003600,2008-11-05,Female,Product,No,3.0,8.0,6.9,0.7
fffe33003200330030003100,2008-08-21,Male,Service,No,3.0,6.0,8.0,0.61
fffe33003100390033003800,2008-10-29,Female,Service,No,2.0,4.0,6.1,0.37
fffe32003400380031003500,2008-12-06,Female,Service,No,2.0,4.0,5.7,0.51
fffe3800320039003900,2008-07-01,Female,Service,Yes,1.0,2.0,0.0,0.0
fffe3900350031003200,2008-01-28,Female,Service,No,3.0,6.0,6.9,0.55
fffe31003300360031003400,2008-03-19,Male,Product,Yes,2.0,6.0,5.4,0.51
fffe32003700380036003300,2008-04-12,Male,Product,No,3.0,7.0,7.9,0.84
fffe32003600340032003000,2008-07-24,Male,Service,No,3.0,7.0,7.4,0.71
fffe3200300036003300,2008-03-17,Male,Product,Yes,2.0,3.0,,0.4
fffe3600350035003000,2008-01-03,Male,Service,No,3.0,7.0,6.8,0.64
fffe31003800390036003000,2008-12-10,Male,Service,Yes,4.0,7.0,8.8,0.75
fffe33003200350039003700,2008-08-08,Female,Service,No,2.0,4.0,5.0,0.39
fffe3600350036003000,2008-09-25,Female,Service,Yes,1.0,1.0,2.8,0.13
fffe31003900340032003100,2008-05-02,Male,Service,No,2.0,6.0,,0.62
fffe3200300032003400,2008-02-15,Female,Service,Yes,1.0,2.0,0.0,0.0
fffe32003000370032003100,2008-04-27,Female,Service,No,3.0,4.0,5.2,0.47
fffe32003900370032003900,2008-05-22,Female,Product,Yes,1.0,3.0,6.0,0.48
fffe32003200390037003500,2008-08-07,Female,Product,Yes,2.0,3.0,3.3,0.27
fffe33003200330035003300,2008-01-05,Female,Service,Yes,1.0,2.0,4.6,0.28
fffe32003700330035003800,2008-05-31,Male,Product,Yes,2.0,5.0,6.1,0.59
fffe3100340035003200,2008-11-13,Male,Service,Yes,2.0,4.0,5.9,0.49
fffe32003500360030003200,2008-10-04,Male,Product,No,1.0,3.0,4.3,0.25
fffe32003400370030003800,2008-11-20,Male,Service,No,3.0,7.0,6.1,0.52
fffe3400380039003300,2008-12-14,Female,Service,No,0.0,1.0,,0.05
fffe31003900340031003500,2008-12-12,Male,Product,No,3.0,6.0,7.6,0.66
fffe3300340037003000,2008-11-19,Male,Service,Yes,1.0,1.0,5.2,0.29
fffe32003000300033003900,2008-07-03,Female,Service,No,3.0,6.0,6.5,0.41
fffe31003700310035003800,2008-11-17,Female,Service,No,2.0,3.0,5.7,0.35
fffe3400390032003200,2008-01-29,Male,Product,Yes,4.0,9.0,7.5,0.77
fffe31003800350031003000,2008-12-01,Female,Service,Yes,3.0,5.0,6.4,0.56
fffe31003600350030003800,2008-03-13,Male,Product,Yes,3.0,,,0.5
fffe32003600380039003900,2008-02-02,Female,Service,No,0.0,1.0,3.2,0.22
fffe31003800300033003500,2008-08-23,Female,Product,No,1.0,2.0,,0.37
fffe33003200300032003700,2008-10-20,Female,Service,No,3.0,6.0,6.3,0.51
fffe3800320031003200,2008-07-29,Male,Service,Yes,0.0,1.0,,0.02
fffe31003100320039003500,2008-04-29,Female,Product,Yes,3.0,5.0,5.9,0.36
fffe32003700330030003700,2008-01-17,Male,Product,No,4.0,8.0,6.2,0.53
fffe31003700360032003900,2008-08-12,Female,Product,Yes,2.0,4.0,7.3,
fffe32003100300030003600,2008-03-07,Female,Service,Yes,1.0,3.0,3.8,0.2
fffe33003000330033003300,2008-06-21,Male,Service,No,3.0,6.0,5.3,0.41
fffe32003900380034003000,2008-02-18,Male,Product,No,4.0,7.0,7.4,0.7
fffe31003000300030003700,2008-06-10,Female,Service,No,4.0,8.0,7.1,0.72
fffe3300340034003700,2008-02-12,Female,Product,No,2.0,5.0,7.7,
fffe32003900390032003100,2008-08-17,Female,Service,Yes,2.0,4.0,5.4,0.37
fffe31003200340035003500,2008-09-22,Female,Service,Yes,1.0,2.0,4.6,0.24
fffe320031003900,2008-06-01,Male,Service,Yes,1.0,1.0,0.6,
fffe31003700310038003400,2008-10-23,Male,Product,No,4.0,7.0,7.1,0.69
fffe3100330032003400,2008-11-05,Female,Product,No,3.0,6.0,7.8,
fffe31003200360037003900,2008-07-26,Female,Service,No,3.0,7.0,6.8,0.54
fffe32003300300033003900,2008-10-13,Female,Service,No,3.0,5.0,7.4,0.62
fffe32003500390035003000,2008-05-24,Male,Service,Yes,3.0,7.0,7.3,0.69
fffe3900310038003300,2008-12-16,Female,Service,Yes,1.0,1.0,,0.29
fffe32003900330039003900,2008-09-11,Male,Product,No,2.0,6.0,5.9,0.52
fffe33003000390030003100,2008-01-31,Male,Service,Yes,0.0,1.0,4.9,0.25
fffe31003300350034003700,2008-06-21,Male,Service,Yes,3.0,4.0,3.8,0.31
fffe31003300320031003300,2008-07-27,Female,Service,Yes,0.0,,1.4,0.08
fffe32003200330033003000,2008-04-29,Male,Service,No,2.0,5.0,8.3,0.74
fffe32003700310031003700,2008-08-09,Male,Service,Yes,2.0,2.0,1.9,0.13
fffe31003400380031003800,2008-02-06,Female,Product,Yes,2.0,5.0,6.2,0.41
fffe33003200310038003400,2008-09-05,Female,Product,Yes,1.0,3.0,4.7,0.34
fffe3600330032003800,2008-06-25,Male,Product,Yes,1.0,2.0,5.1,0.43
fffe31003300380034003400,2008-06-29,Female,Service,Yes,2.0,4.0,5.0,0.43
fffe3300310038003300,2008-07-24,Male,Product,Yes,2.0,5.0,6.3,0.4
fffe33003400340032003600,2008-11-01,Male,Service,Yes,3.0,4.0,5.8,0.35
fffe3500380039003000,2008-11-16,Male,Product,No,3.0,6.0,6.8,0.66
fffe3400320030003900,2008-10-13,Male,Service,Yes,4.0,8.0,7.3,0.61
