Employee ID,Burn Rate
fffe33003400340030003000,0.19
fffe31003500340038003400,0.32
fffe3400330039003100,0.37
fffe390039003300,0.25
fffe31003200300036003000,0.22
fffe33003300320039003500,0.17
fffe32003000310036003900,0.48
fffe31003500320037003900,0.16
fffe32003200390039003300,0.55
fffe3500360034003600,0.74
fffe3600370030003100,0.22
fffe31003700350036003400,0.71
fffe32003500340038003900,0.73
fffe3300370031003400,0.59
fffe33003100360036003300,0.44
fffe32003400390032003300,0.48
fffe32003500390030003100,0.37
fffe3800390035003200,0.36
fffe31003400350031003300,0.59
fffe32003400310030003300,0.49
fffe33003100320033003300,0.35
fffe32003000300031003700,0.49
fffe32003700360033003400,0.3
fffe31003200320037003600,0.57
fffe3500390034003600,0.59
fffe33003300360038003200,0.53
fffe3900370034003700,0.37
fffe32003700390039003800,0.32
fffe32003300330030003700,0.42
fffe32003500340031003000,0.12
fffe31003800390030003900,0.45
fffe33003400300032003300,0.5
fffe3300320036003000,0.35
fffe3300330036003400,0.82
fffe3300340033003300,0.74
fffe31003000300035003400,0.73
fffe33003000330035003800,0.0
fffe320031003400,0.36
fffe31003800300032003600,0.56
fffe3700340031003400,0.23
fffe3900390039003400,0.56
fffe32003800390034003400,0.45
fffe32003200360031003600,0.35
fffe3800320032003700,0.46
fffe31003400330030003700,0.55
fffe32003900380035003900,0.43
fffe32003600320034003300,0.35
fffe3700390031003600,0.26
fffe32003200300030003600,0.49
fffe32003900330033003000,0.36
fffe3200330032003300,0.14
fffe390037003000,0.44
fffe3400330036003900,0.37
fffe31003900370032003300,0.41
fffe32003300300030003500,0.01
fffe32003300310030003200,0.56
fffe32003300350037003000,0.62
fffe31003800370033003500,0.58
fffe33003400310037003800,0.39
fffe31003000320036003500,0.59
fffe32003100330037003000,0.18
fffe31003400300038003800,0.39
fffe32003800360032003900,0.57
fffe32003900320033003000,0.42
fffe33003400340035003000,0.49
fffe32003400370035003900,0.19
fffe33003000360036003800,0.48
fffe350032003400,0.64
fffe31003800340030003700,0.37
fffe3200360036003900,0.37
fffe31003900360031003200,0.55
fffe32003200310034003900,0.75
fffe3200320032003700,0.47
fffe32003100350030003700,0.51
fffe3900340039003300,0.38
fffe3100380031003500,0.34
fffe32003200360033003000,0.63
fffe31003800350039003500,0.32
fffe33003000390030003900,0.3
fffe32003600360035003300,0.62
fffe32003000390032003500,0.15
fffe33003300350033003700,0.07
fffe31003900380038003800,0.47
fffe32003100360030003300,0.49
fffe32003100390033003400,0.61
fffe3500320037003100,0.29
fffe31003500390039003200,0.73
fffe32003400350034003800,0.59
fffe33003200360034003400,0.4
fffe33003200360036003200,0.45
fffe31003400310034003300,0.54
fffe31003200330032003100,0.64
fffe32003600330036003600,0.42
fffe32003300350035003200,0.19
fffe31003400390033003300,0.74
fffe31003500320031003300,0.47
fffe3500350037003100,0.36
fffe32003200320039003600,0.29
fffe3400320034003600,0.62
fffe31003800370034003200,0.73
fffe33003200380039003100,0.26
fffe33003200340034003600,0.71
fffe3600370032003700,0.35
fffe31003500300031003500,0.26
fffe3900330039003000,0.78
fffe32003400330033003200,0.28
fffe33003000330035003200,0.51
fffe32003100350039003600,0.29
fffe3200350030003000,0.73
fffe320039003800,0.56
fffe33003400350032003700,0.55
fffe3400380034003900,0.47
fffe3800320031003300,0.41
fffe31003900330031003500,0.1
fffe32003500320039003700,0.53
fffe3100310036003500,0.47
fffe3600340035003900,0.31
fffe32003200310037003000,0.65
fffe3300380030003600,0.74
fffe3500360039003600,0.33
fffe3100380031003000,0.13
fffe31003300310033003700,0.48
fffe31003700360034003000,0.46
fffe33003300320031003000,0.44
fffe32003900360030003100,0.57
fffe32003300310031003100,0.64
fffe3400340030003000,0.65
fffe31003400350030003900,0.17
fffe31003900340035003900,0.73
fffe32003900380038003500,0.4
fffe33003400360038003400,0.45
fffe32003400300035003500,0.59
fffe3900380030003800,0.34
fffe33003400390031003900,0.37
fffe33003100320033003600,0.58
fffe32003700390034003200,0.55
fffe31003800380036003300,0.78
fffe31003800310033003700,0.38
fffe3200380030003300,0.46
fffe32003600310034003000,0.5
fffe3500390032003400,0.38
fffe32003000300037003700,0.68
fffe3400340037003100,0.55
fffe33003400320038003900,0.55
fffe32003300300031003700,0.2
fffe32003500300032003100,0.61
fffe3700370034003300,0.3
fffe32003700320031003700,0.48
fffe32003000370035003300,0.49
fffe33003300310038003500,0.83
fffe31003600370038003600,0.59
fffe3100330036003500,0.44
fffe33003200300036003600,0.3
fffe31003700330032003900,0.63
fffe32003900370033003700,0.09
fffe33003200350038003900,0.66
fffe31003700370038003200,0.24
fffe3500320033003400,0.28
fffe31003900390039003900,0.16
fffe3900380036003800,0.63
fffe33003300390032003100,0.36
fffe33003400370038003500,0.75
fffe32003200390035003600,0.64
fffe31003900320034003100,0.47
fffe3700300037003700,0.23
fffe32003500360033003300,0.27
fffe31003600320038003500,0.34
fffe31003100340037003800,0.58
fffe3300320038003400,0.13
fffe380034003500,0.67
fffe32003400390033003000,0.45
fffe3600300035003600,0.66
fffe32003900340030003200,0.27
fffe31003200300038003700,0.07
fffe32003100390039003100,0.08
fffe32003000330033003000,0.06
fffe33003300300031003600,0.32
fffe31003900300033003500,0.81
fffe3200330031003500,0.87
fffe31003100390034003600,0.63
fffe31003400360039003200,0.58
fffe33003000360034003700,0.38
fffe33003000350034003200,0.78
fffe32003200320033003200,0.69
fffe32003300350036003400,0.17
fffe31003900380035003500,0.37
fffe32003400310038003300,0.38
fffe32003400340036003500,0.24
fffe32003000300030003400,0.25
fffe31003100360034003800,0.35
fffe31003700330038003600,0.14
fffe31003500360035003800,0.14
fffe31003500390030003300,0.39
fffe3300340034003200,0.38
fffe3700370038003500,0.38
fffe33003000300032003700,0.43
fffe32003500320038003100,0.3
fffe32003100320038003500,0.34
fffe33003400390035003900,0.62
fffe31003700320031003900,0.57
fffe3200310038003200,0.54
fffe33003100350037003900,0.47
fffe31003900300037003900,0.79
fffe32003200360035003700,0.42
fffe33003300390030003300,0.23
fffe31003800390039003300,0.84
fffe31003700370030003700,0.74
fffe31003700370030003200,0.34
fffe3300320037003800,0.25
fffe32003600320037003600,0.61
fffe31003200330033003300,0.56
fffe32003600300039003600,0.57
fffe3500360034003300,0.6
fffe31003100320035003300,0.6
fffe31003200390037003600,0.4
fffe3600300039003300,0.74
fffe33003400380032003100,0.64
fffe33003100350035003700,0.74
fffe3100370034003000,0.49
fffe31003500300034003900,0.46
fffe3200340039003300,0.44
fffe31003200340033003000,0.23
fffe31003300380030003300,0.27
fffe31003200360031003200,0.22
fffe32003800320037003200,0.37
fffe31003500300036003200,0.25
fffe32003600320037003900,0.76
fffe3400370031003900,0.55
fffe31003200360034003600,0.36
fffe33003300390033003900,0.59
fffe31003100380031003800,0.4
fffe3100380039003200,0.43
fffe3800320030003100,0.5
fffe31003900330033003200,0.4
fffe32003900340034003900,0.64
fffe33003400310033003600,0.3
fffe3200300034003400,0.24
fffe3400330036003300,0.65
fffe32003000380034003300,0.4
fffe31003200330034003300,0.45
fffe3800300032003800,0.48
fffe32003800350039003300,0.33
fffe3600380036003300,0.58
fffe3100350031003100,0.23
fffe31003500330035003700,0.46
fffe31003800340031003500,0.54
fffe32003000340037003100,0.37
fffe31003100330036003800,0.46
fffe3300340031003300,0.36
fffe33003400390038003200,0.74
fffe31003900340039003800,0.43
fffe31003400350038003900,0.01
fffe3900390030003300,0.25
fffe3200310039003300,0.64
fffe3300350031003200,0.6
fffe32003000380032003000,0.43
fffe33003000310037003800,0.51
fffe33003200310033003500,0.34
fffe3400330036003800,0.69
fffe31003800390033003500,0.22
fffe31003400360034003100,0.44
fffe3900340039003900,0.41
fffe3800320037003800,0.43
fffe33003200370031003400,0.6
fffe320033003900,0.26
fffe32003100350038003700,0.06
fffe3600360030003600,0.12
fffe31003600390036003600,0.41
fffe3300370031003300,0.39
fffe32003700340030003900,0.66
fffe31003400340033003900,0.26
fffe31003600370030003600,0.64
fffe3300360031003700,0.83
fffe32003700360038003900,0.54
fffe32003300380038003700,0.56
fffe31003300350030003100,0.46
fffe32003200330035003800,0.42
fffe33003400330033003000,0.23
fffe33003000370039003600,0.51
fffe31003600350031003600,0.02
fffe31003200300036003800,0.35
fffe31003600360036003700,0.73
fffe3800380038003100,0.57
fffe32003600340030003100,0.53
fffe3900350038003400,0.16
fffe33003300390031003100,0.67
fffe32003700350036003900,0.58
fffe32003400310033003700,0.2
fffe31003700370034003900,0.35
fffe33003300390036003600,0.47
fffe31003300310034003800,0.48
fffe32003700380034003000,0.26
fffe3400370039003600,0.24
fffe390034003000,0.56
fffe33003100370037003600,0.43
fffe3600310031003700,0.43
fffe32003500370033003400,0.57
fffe32003700310031003400,0.41
fffe3100340033003000,0.4
fffe3400380033003100,0.36
fffe31003200300037003000,0.46
fffe31003900390035003600,0.69
fffe33003200320034003100,0.6
fffe3700380033003200,0.23
fffe32003100370038003800,0.29
fffe33003300370032003500,0.11
fffe3900360034003000,0.07
fffe3700390037003000,0.81
fffe32003400390037003100,0.12
fffe31003300380037003300,0.24
fffe3800380038003500,0.57
fffe32003100370037003000,0.57
fffe3700330033003000,0.61
fffe3300370037003400,0.7
fffe31003700380034003700,0.33
fffe32003200340032003100,0.66
fffe3100370039003400,0.56
fffe31003700330032003800,0.49
fffe31003400300039003800,0.51
fffe33003200310037003300,0.26
fffe31003900340033003000,0.66
fffe31003600370038003200,0.6
fffe33003100380036003600,0.69
fffe31003200350032003800,0.36
fffe3500300032003300,0.19
fffe32003200350037003600,0.42
fffe32003000350034003100,0.08
fffe320032003000,0.36
fffe3300310033003600,0.61
fffe33003000350033003500,0.45
fffe31003600310038003700,0.23
fffe3500380031003400,0.63
fffe31003600330038003400,0.09
fffe32003500380032003600,0.26
fffe3600310036003400,0.53
fffe32003300330038003300,0.27
fffe3700330031003700,0.14
fffe31003200380034003800,0.46
fffe3900330033003100,0.44
fffe3100300037003400,0.18
fffe380035003700,0.79
fffe3900310031003000,0.45
fffe3100360034003300,0.96
fffe31003400330033003300,0.74
fffe31003500380035003500,0.22
fffe31003800380030003400,0.62
fffe33003100370037003400,0.7
fffe31003600350038003700,0.38
fffe31003500340031003200,0.57
fffe3800390034003300,0.69
fffe31003700310034003500,0.38
fffe31003100310039003800,0.19
fffe31003600330035003500,0.72
fffe32003100360030003200,0.56
fffe32003000310030003600,0.57
fffe33003400350037003900,0.55
fffe31003000380030003100,0.14
fffe3900340037003000,0.45
fffe32003400370033003600,0.58
fffe3600370033003600,0.52
fffe31003700360037003800,0.08
fffe31003800310036003000,0.64
fffe31003000330038003400,0.65
fffe3700300038003200,0.7
fffe3200310037003700,0.5
fffe3200310036003300,0.17
fffe32003800320035003200,0.65
fffe31003700350038003800,0.34
fffe33003300370039003900,0.35
fffe32003700360035003600,0.33
fffe3100360036003200,0.57
fffe320037003500,0.74
fffe31003400340031003300,0.49
fffe33003100300032003400,0.69
fffe32003100380038003300,0.62
fffe32003900360031003800,0.62
fffe33003400350034003600,0.39
fffe31003600310030003900,0.0
fffe3800340036003200,0.56
fffe3700370036003300,0.56
fffe32003700300039003600,0.4
fffe32003700330033003600,0.11
fffe32003600310035003300,0.37
fffe3800330031003800,0.84
fffe33003000360032003900,0.37
fffe3500320033003800,0.68
fffe31003300340034003200,0.47
fffe3900360032003800,0.38
fffe32003600300032003000,0.35
fffe32003700310032003100,0.67
fffe33003000380035003100,0.11
fffe3800350035003200,0.26
fffe32003000360039003000,0.43
fffe31003300380033003900,0.49
fffe32003000360036003300,0.41
fffe31003900330036003300,0.35
fffe32003700350031003600,0.7
fffe32003300360036003500,0.38
fffe31003600310031003500,0.48
fffe31003100360032003800,0.56
fffe32003400330035003900,0.53
fffe31003300310039003400,0.22
fffe330035003500,0.59
fffe31003300340039003500,0.37
fffe31003300320034003000,0.45
fffe31003500360033003500,0.84
fffe33003200360031003800,0.33
fffe32003200320039003500,0.15
fffe3500380031003900,0.76
fffe33003000370033003700,0.39
fffe32003800330034003500,0.84
fffe31003100300038003200,0.7
fffe31003300390037003100,0.73
fffe31003500340039003500,0.35
fffe3800370036003900,0.16
fffe32003100380033003400,0.66
fffe3300360034003000,0.14
fffe3200350039003400,0.6
fffe31003000390037003700,0.23
fffe32003500370032003700,0.59
fffe3500330039003000,0.23
fffe32003900380039003200,0.61
fffe32003900330030003400,0.89
fffe31003600370031003700,0.2
fffe31003400300039003600,0.38
fffe32003700390032003800,0.59
fffe31003800310038003100,0.72
fffe3600320039003500,0.69
fffe3300370032003700,0.01
fffe32003600340034003100,0.31
fffe33003200380031003200,0.64
fffe32003600360036003700,0.73
fffe3300360036003600,0.44
fffe32003600340030003900,0.35
fffe31003400320039003400,0.49
fffe3100320038003400,0.6
fffe31003600330039003000,0.55
fffe32003800340038003400,0.0
fffe330030003900,0.22
fffe3500360030003400,0.53
fffe3100340032003900,0.43
fffe3700340033003800,0.34
fffe31003600380039003500,0.46
fffe32003500350038003800,0.41
fffe3100340039003600,0.36
fffe3600340031003100,0.44
fffe32003800380036003100,0.58
fffe32003600370031003000,0.64
fffe3900300031003200,0.43
fffe31003300320034003800,0.55
fffe3100370038003200,0.44
fffe32003700360038003800,0.84
fffe31003500380035003400,0.21
fffe32003800350030003300,0.76
fffe31003600380031003500,0.4
fffe33003100360033003600,0.57
fffe3200340030003900,0.19
fffe33003200310036003100,0.5
fffe31003700300036003100,0.11
fffe31003000300036003500,0.78
fffe32003300370038003300,0.61
fffe3100360031003300,0.32
fffe3900360037003600,0.45
fffe31003000320037003700,0.71
fffe32003200380032003200,0.22
fffe32003900380033003600,0.6
fffe32003100390037003300,0.75
fffe32003400320033003900,0.33
fffe31003500360034003800,0.59
fffe33003100310030003500,0.42
fffe3700370033003900,0.47
fffe31003200310039003700,0.58
fffe3200330032003700,0.57
fffe31003400330034003200,0.53
fffe380030003300,0.77
fffe31003500330039003100,0.8
fffe32003900320030003100,0.49
fffe32003100330033003400,0.12
fffe31003200340032003600,0.36
fffe3100340035003900,0.35
fffe3600360038003400,0.2
fffe33003200380037003200,0.41
fffe33003400350039003500,0.64
fffe3700330039003900,0.47
fffe31003200340030003700,0.66
fffe32003700350035003200,0.41
fffe33003000380030003500,0.41
fffe31003700340032003000,0.02
fffe31003500330034003500,0.59
fffe33003000380039003300,0.58
fffe33003100340037003300,0.39
fffe31003100390033003300,0.35
fffe32003100370034003700,0.23
fffe32003200390032003000,0.73
fffe32003400360031003800,0.46
fffe3300330035003900,0.49
fffe3500380030003600,0.51
fffe3400370032003300,0.41
fffe3900320030003500,0.09
fffe3200300035003900,0.33
fffe31003500310038003300,0.22
fffe31003300320036003600,0.41
fffe3100390034003300,0.96
fffe3800310038003200,0.27
fffe31003400380034003600,0.28
fffe3900300036003900,0.26
fffe32003200320037003200,0.33
fffe3800380032003700,0.57
fffe3700340031003200,0.01
fffe3400340039003100,0.26
fffe31003900340034003700,0.23
fffe3800380037003800,0.57
fffe3100380037003300,0.55
fffe3500320032003200,0.18
fffe3200330037003500,0.55
fffe33003000360030003100,0.24
fffe33003100390038003500,0.45
fffe32003400320034003900,0.56
fffe32003300380039003400,0.58
fffe3700340034003100,0.22
fffe3100330035003900,0.46
fffe32003700370035003400,0.29
fffe33003300310030003700,0.19
fffe31003600310030003400,0.57
fffe33003200370031003800,0.74
fffe31003000370038003500,0.55
fffe31003800310039003900,0.17
fffe31003200330038003700,0.44
fffe32003300380031003800,0.02
fffe31003300390032003400,0.03
fffe3300320036003300,0.61
fffe3900380030003400,0.43
fffe32003400310039003300,0.17
fffe31003500330033003300,0.45
fffe32003600380031003000,0.5
fffe3500380031003200,0.6
fffe32003500370035003300,0.22
fffe31003200380036003600,0.38
fffe31003000310033003500,0.57
fffe3700390035003600,0.68
fffe3300370038003000,0.68
fffe31003600300036003700,0.59
fffe31003600360038003800,0.78
fffe32003400380033003900,0.6
fffe3400390030003300,0.51
fffe32003600300039003500,0.42
fffe3600340035003300,0.59
fffe3700350030003300,0.35
fffe32003800300033003200,0.38
fffe31003400320031003800,0.74
fffe31003800360033003100,0.58
fffe33003200350031003500,0.4
fffe3400340038003300,0.19
fffe32003700330036003500,0.64
fffe3300320035003300,0.57
fffe31003300390030003400,0.52
fffe32003100300039003400,0.72
fffe310031003000,0.56
fffe32003900320031003000,0.38
fffe31003600380037003500,0.6
fffe31003100310030003000,0.49
fffe32003300350033003100,0.49
fffe3800320039003200,0.32
fffe31003500310037003600,0.21
fffe33003200300031003900,0.65
fffe33003400310036003200,0.24
fffe31003100330038003700,0.26
fffe32003900390035003200,0.81
fffe3500350033003000,0.26
fffe31003900390039003800,0.5
fffe32003200390034003800,0.36
fffe32003700350032003000,0.22
fffe3100370039003100,0.76
fffe31003700360039003400,0.39
fffe32003900340032003000,0.39
fffe32003100330033003900,0.45
fffe3300300037003700,0.56
fffe3800300036003700,0.46
fffe32003500380035003000,0.59
fffe31003600320031003800,0.4
fffe32003100350033003400,0.51
fffe33003000390034003200,0.62
fffe32003600350035003500,0.48
fffe32003700330038003300,0.19
fffe3500300033003600,0.4
fffe32003700300039003100,0.56
fffe31003900330037003700,0.67
fffe32003500300033003800,0.3
fffe330034003500,0.06
fffe31003800380032003700,0.38
fffe32003400350032003900,0.2
fffe32003100340035003500,0.3
fffe31003000360034003200,0.61
fffe31003600310033003800,0.2
fffe32003300360038003000,0.37
fffe32003600340030003500,0.99
fffe3600310032003000,0.19
fffe32003200320036003700,0.13
fffe3600310036003600,0.46
fffe33003100310034003800,0.08
fffe31003800380030003700,0.79
fffe31003500360031003200,0.29
fffe31003100340037003100,0.26
fffe32003500310037003100,0.57
fffe32003200370031003700,0.43
fffe3600370030003000,0.23
fffe31003900370035003700,0.2
fffe3700320031003600,0.76
fffe33003100390039003100,0.22
fffe32003300330037003900,0.53
fffe32003100370037003700,0.75
fffe33003000320038003300,0.54
fffe32003400370031003900,0.95
fffe32003500370032003600,0.42
fffe3400310031003900,0.58
fffe31003600370032003900,0.38
fffe33003200300032003000,0.57
fffe31003700340033003600,0.42
fffe3100350032003000,0.41
fffe3400320039003000,0.21
fffe3700340034003700,0.34
fffe32003000360035003800,0.24
fffe32003600390039003300,0.56
fffe33003000310030003800,0.55
fffe3100360036003000,0.44
fffe31003200380032003300,0.37
fffe32003500360036003300,0.22
fffe3800320038003300,0.8
fffe3500340031003500,0.38
fffe33003400370039003800,0.39
fffe31003400300032003200,0.38
fffe32003300370031003900,0.41
fffe3700300031003900,0.44
fffe32003500310036003500,0.33
fffe32003700380037003000,0.5
fffe3400330035003900,0.44
fffe31003300300036003800,0.26
fffe33003200360030003100,0.61
fffe31003600340032003700,0.46
fffe3700360030003100,0.64
fffe33003300360038003900,0.56
fffe3200360033003000,0.77
fffe3700310033003800,0.49
fffe32003500380038003400,0.42
fffe33003000390038003800,0.17
fffe33003300310031003600,0.37
fffe32003100360037003800,0.47
fffe31003000350035003000,0.39
fffe32003000390034003300,0.41
fffe31003700300037003800,0.75
fffe31003700360030003900,0.58
fffe31003000340039003700,0.73
fffe31003400320031003600,0.55
fffe33003100330034003000,0.4
fffe31003600330038003700,0.69
fffe3500390031003100,0.46
fffe31003700340032003400,0.39
fffe3300300037003600,0.56
fffe33003100340038003800,0.55
fffe32003300310031003500,0.0
fffe31003100310036003100,0.78
fffe31003900300039003200,0.41
fffe33003000390037003100,0.89
fffe31003100350034003400,0.65
fffe32003900330032003600,0.4
fffe3400390038003400,0.03
fffe32003700390038003900,0.52
fffe3300360031003100,0.61
fffe32003800360034003400,0.39
fffe31003100380035003200,0.35
fffe32003000390037003900,0.58
fffe32003400370036003100,0.66
fffe3100320030003100,0.39
fffe33003400340038003100,0.55
fffe31003900330031003900,0.43
fffe3100340032003300,0.61
fffe31003000360034003600,0.68
fffe32003300360036003400,0.6
fffe3600360033003900,0.49
fffe3800350036003200,0.0
fffe3300380037003600,0.4
fffe3700380032003000,0.32
fffe32003800300039003900,0.33
fffe32003600370031003500,0.8
fffe32003400310032003700,0.67
fffe33003200360038003900,0.36
fffe32003300350030003000,0.48
fffe31003900330033003100,0.32
fffe32003600360034003500,0.57
fffe3200320035003200,0.52
fffe32003900310039003600,0.43
fffe33003100380034003200,0.35
fffe3300300037003000,0.37
fffe32003100350039003800,0.06
fffe31003500390032003600,0.23
fffe33003100320035003700,0.57
fffe32003400380033003200,0.34
fffe32003100320038003700,0.7
fffe3400380034003600,0.35
fffe32003900330031003800,0.23
fffe33003100370036003000,0.5
fffe31003600320032003900,0.56
fffe32003800390038003200,0.55
fffe31003100380039003400,0.11
fffe33003200360032003700,0.36
fffe3200310032003400,0.66
fffe31003200320031003100,0.48
fffe31003400330035003200,0.23
fffe33003000370039003400,0.92
fffe32003100310030003600,0.47
fffe31003500300032003800,0.54
fffe3200370039003200,0.14
fffe31003400320033003900,0.73
fffe3900300030003400,0.26
fffe32003300370035003800,0.51
fffe3900390039003000,0.26
fffe3300330032003000,0.14
fffe3700320035003800,0.62
fffe33003100330032003000,0.62
fffe3400330038003300,0.48
fffe32003000360033003600,0.75
fffe32003400330039003600,0.39
fffe32003400320038003800,0.45
fffe32003500390037003200,0.7
fffe330037003600,0.28
fffe31003900360032003800,0.24
fffe32003900350033003200,0.4
fffe31003100380031003500,0.67
fffe31003400360031003600,0.68
fffe32003200360039003100,0.56
fffe31003300310036003400,0.49
fffe31003500300037003800,0.39
fffe31003700350033003300,0.48
fffe31003500370031003400,0.25
fffe31003100390035003700,0.38
fffe31003500370033003800,0.25
fffe33003200350030003300,0.32
fffe31003300330034003000,0.56
fffe32003000320038003600,0.45
fffe3200360038003400,0.42
fffe3500350032003600,0.66
fffe3400320038003800,0.7
fffe32003200340033003000,0.41
fffe31003600370038003000,0.48
fffe3800310032003100,0.42
fffe31003600,0.46
fffe32003800380035003500,0.58
fffe31003700350037003600,0.23
fffe32003500390039003200,0.4
fffe3200350037003600,0.53
fffe31003100340036003900,0.18
fffe3800330037003000,0.66
fffe32003800360031003700,0.23
fffe32003400340038003200,0.65
fffe31003100350031003300,0.51
fffe33003300390039003500,0.24
fffe31003100360034003600,0.61
fffe340030003000,0.51
fffe32003700300034003000,0.23
fffe32003000360031003500,0.65
fffe33003400340038003300,0.76
fffe33003300310033003300,0.65
fffe32003000300036003300,0.37
fffe3300330034003500,0.36
fffe3400310031003100,0.22
fffe32003700360034003600,0.62
fffe32003200330030003800,0.57
fffe32003200310038003700,0.32
fffe3400380038003100,0.54
fffe31003300320039003900,0.66
fffe32003700350039003000,0.15
fffe31003000300032003400,0.4
fffe32003300360030003100,0.41
fffe32003600310030003500,0.36
fffe3700340034003000,0.39
fffe31003100370031003800,0.24
fffe32003900370038003500,0.28
fffe3700390039003300,0.09
fffe33003300310038003700,0.45
fffe3300370030003100,0.17
fffe3600350034003800,0.5
fffe31003600390033003700,0.17
fffe33003200350030003500,0.6
fffe3800370034003200,0.5
fffe3400360036003200,0.59
fffe31003200320034003800,0.28
fffe3200380037003400,0.27
fffe31003800320037003000,0.3
fffe32003300300032003500,0.42
fffe31003800350034003500,0.82
fffe32003300300030003100,0.37
fffe33003400360036003200,0.45
fffe3900370031003800,0.37
fffe32003900320036003700,0.11
fffe3400370038003300,0.47
fffe330030003000,0.54
fffe31003100330038003500,0.48
fffe31003000390037003500,0.25
fffe31003700330038003400,0.18
fffe31003500360031003600,0.63
fffe32003800310036003000,0.43
fffe32003600330034003400,0.21
fffe32003600390033003300,0.61
fffe3300310032003400,0.52
fffe33003400330038003600,0.35
fffe32003200320039003100,0.56
fffe31003100310035003100,0.65
fffe33003100330036003400,0.54
fffe32003100360039003700,0.28
fffe3300370037003100,0.53
fffe32003000380030003800,0.59
fffe31003200350037003400,0.42
fffe3100370035003400,0.64
fffe31003800320039003700,0.5
fffe33003300370031003400,0.54
fffe31003400360038003700,0.47
fffe33003400320038003000,0.24
fffe33003000320030003100,0.29
fffe32003500390033003700,0.47
fffe32003800360032003500,0.39
fffe3100330030003600,0.45
fffe31003500320038003600,0.39
fffe32003800380031003200,0.39
fffe31003800380037003700,0.34
fffe3300360032003000,0.43
fffe33003000320032003200,0.38
fffe31003800370030003300,0.57
fffe3100310039003000,0.57
fffe3900300035003600,0.4
fffe32003300310036003400,0.54
fffe32003600380032003700,0.35
fffe33003400370032003100,0.33
fffe32003700370039003500,0.52
fffe3600330039003600,0.65
fffe32003400310037003600,0.54
fffe31003600340036003100,0.51
fffe32003100380036003800,0.23
fffe31003900320031003500,0.41
fffe33003200310036003900,0.39
fffe3800360035003700,0.73
fffe31003900360036003100,0.6
fffe3400300032003200,0.62
fffe32003100360034003800,0.61
fffe33003400310033003800,0.38
fffe3600300039003200,0.6
fffe33003300310039003000,0.43
fffe3400370031003500,0.4
fffe33003400320037003000,0.53
fffe32003800360037003400,0.65
fffe31003200350037003700,0.4
fffe33003200310035003400,0.43
fffe3400390039003200,0.14
fffe32003600320031003700,0.32
fffe32003900300030003700,0.3
fffe32003200300032003200,0.57
fffe390035003200,0.22
fffe31003200370039003300,0.51
fffe32003800310036003200,0.19
fffe3500360031003600,0.28
fffe3900340037003600,0.43
fffe33003400350036003700,0.34
fffe32003000320036003700,0.56
fffe3100320035003400,0.62
fffe32003700310039003700,0.34
fffe31003400370032003400,0.86
fffe32003500360036003000,0.78
fffe32003300370034003100,0.91
fffe3700350039003200,0.75
fffe31003600320039003400,0.3
fffe31003600310036003500,0.67
fffe32003500350036003100,0.68
fffe32003300330035003000,0.5
fffe32003900370036003800,0.26
fffe31003000330030003500,0.07
fffe3300350037003700,0.26
fffe3600390033003400,0.35
fffe32003100300039003900,0.96
fffe3700340030003600,0.35
fffe32003100370035003500,0.6
fffe3700360037003000,0.39
fffe31003400330030003800,0.59
fffe32003900350031003600,0.39
fffe3800390033003000,0.62
fffe33003400300033003500,0.6
fffe32003800310031003400,0.42
fffe32003400340035003900,0.66
fffe33003000390036003500,0.19
fffe32003500320031003500,0.49
fffe31003600390038003500,0.58
fffe33003300340037003200,0.3
fffe31003300370030003900,0.51
fffe32003800310038003900,0.39
fffe31003200380034003400,0.43
fffe31003400330036003000,0.54
fffe31003700390031003000,0.5
fffe32003200380037003300,0.53
fffe31003800320033003100,0.69
fffe32003600320037003800,0.68
fffe32003000330035003000,0.73
fffe31003800340035003300,0.77
fffe3500330033003800,0.27
fffe32003800300034003000,0.27
fffe3300310036003300,0.61
fffe32003900330039003400,0.4
fffe33003100390032003000,0.34
fffe31003700370034003100,0.65
fffe32003700300038003500,0.62
fffe3800360034003600,0.35
fffe32003900370038003100,0.38
fffe32003000310036003000,0.52
fffe33003000330031003300,0.27
fffe3600310032003800,0.4
fffe3700340039003800,0.63
fffe31003000370031003000,0.27
fffe32003200330030003200,0.15
fffe33003200310038003000,0.33
fffe31003100320038003600,0.4
fffe32003400310033003600,0.2
fffe31003600360035003600,0.19
fffe3300370033003300,0.65
fffe31003600350037003500,0.6
fffe31003900330034003100,0.44
fffe31003600310036003700,0.61
fffe31003900340030003000,0.23
fffe31003200340039003000,0.55
fffe32003400300034003400,0.34
fffe3500360030003900,0.63
fffe3500340034003700,0.77
fffe31003300360036003500,0.04
fffe3700350033003600,0.06
fffe31003100360031003000,0.65
fffe32003600340030003400,0.45
fffe3100380032003400,0.3
fffe3100310034003700,0.25
fffe31003500350032003800,0.31
fffe32003800360038003600,0.38
fffe3200370034003600,0.35
fffe31003500310035003100,0.41
fffe3200380035003400,0.28
fffe31003000330039003100,0.31
fffe33003000390038003400,0.64
fffe32003000340035003000,0.45
fffe31003900350032003800,0.35
fffe33003400370039003600,0.55
fffe32003200310034003600,0.37
fffe32003700380039003600,0.27
fffe31003600330031003300,0.36
fffe3700300034003700,0.33
fffe310039003300,0.45
fffe31003500320035003900,0.38
fffe3800350037003200,0.45
fffe32003800360034003600,0.61
fffe31003000380034003000,0.57
